承包土地来种植水果,待回复,三农 建言,王***,2019-11-3010:57,我有个致富水果品种，打算承包土地投资种植，问问有什么政府帮助没得？？,,,
建房补助,已办理,城建 求助,匿***,2016-05-2010:39,书记好！我是云县大寨新合村民石X杉！2016年我应政策积极建房、东拼西凑才把房建好、当时政府为让我们建房、大力宣传各种政策及补助，可房建好入住都快两个多月了！一分补助也没有拿到，更不要说还给什么奖励！请书记给予回复、谢谢！,中共临沧市委 孙青友,网民朋友：　　你好！　　你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成云县调查核实，现就有关情况回复如下：    2016年，按照全市脱贫攻坚工作的部署要求，云县对农村危房改造和抗震安居工程建设进行了广泛宣传和组织发动，并按相关政策对部分建房农户进行了补助资金兑付。但由于云县脱贫攻坚任务重，加之县级财力有限，建房补助将根据资金到位情况采取分期分批兑付的方式落实。我已责成云县在下步工作中加大资金筹措力度，尽快向农户兑付建房补助资金。　　如你还有什么问题，可直接向大寨镇反映咨询，联系电话：0883—3870002。,回复时间：2016-06-07 17:14
我们还在过着饮水困难的生活。,已办理,三农 投诉,匿***,2016-04-2914:37, 尊敬的领导你好，               我们在永德县永康镇朝阳村小麻栗组  因为地理环境的问题 附近没有适合我们使用的自来水饮用 ，曾经也多次向政府反应过这个问题，但是他们没有细心的为我们考虑过为什么我们用不水自来水，只是简单的给我们几卷管子 让我们自己想办法解决  可是一次又一次的失败 村民的心再也没法凝聚到一起了（因为村里的队长贪得无厌，从来不为村里的事找想，只为自己的利益 例如.底保补助他们家就占了3个  全村只有10个名，上次因为我们又向政府要了一万块钱用来拉自来水 却被他取出一己私用了  以前我们是有合适的水源 但是就是被他当做自己的卖了  还有很多，，希望有关部门可以帮我查一下  就因为这件事情整个村就像一盘散沙）现在我们已经找到合适的水源也是属于朝阳村的另外一个组的  他们说那洞水是他们私人的，需要80000块钱。因为小组长的种种行为 村民也不在相信他能为村里解决这些问题！不愿在投入这些钱，但是我想知道水资源一直是属于国家的！为什么我们缺水成这样 我们都不能去拉用那个水源？以前我们村使用过这个水源  ，因为我们没有给钱 他们就把水池砸坏了！从此我们用水的怎会就没有解决！我们祖祖辈辈生活在这里，以后我们也有子孙后代，难道我们一直要过着这种缺水的生活吗？我们实在找不到更好的方法来解决这个问题，所以希望领导特别关注一下我们村的饮水问题，现在农村正在危房改造 没水 一切都是空谈！希望领导派人调查一下这些事情  真正的帮我们解决一下水的问题。我们全村的人会感谢你的！,中共临沧市委　孙青友,网民朋友：    你好！    你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成永德县调查核实，现就有关情况回复如下：    一是关于小麻栗组饮水困难问题的核实情况。永康镇朝阳村小麻栗组由于长期天干无水源，人畜饮水困难。2010年，永德县争取中央资金解决小麻栗组饮水问题，水源点拟选址于大新寨施家龙洞水源，但该组村民以灌溉用水不足为由，不同意在此取水并毁坏进水池。经县、镇、村三级多次协商，最终项目水源点选址于弯腰村红岩脚水源，投资17.22万元，浇筑3个水池共44m3、架设管道8.5公里，暂时解决了小麻栗组饮水问题。后因弯腰村红岩脚水源枯竭，县水务局、永康镇人民政府又多次给予项目资金和物资支持，帮助村组另选水源解决饮水问题，但因小麻栗组村民对水源选取意见不统一、分歧大，饮水问题至今未能得到解决。    二是关于小麻栗组组长私卖水源问题的核实情况。2013年4月，弯腰村红岩脚水源枯竭后，小麻栗组村组干部向镇政府申请1500米塑胶管，打算接大新寨施家龙洞水源以应急。但大新寨村民以同样理由阻扰并扯毁水管，提出要用水必需支付80000元购买的要求。因资金难以筹措，小麻栗组村民不能接受，村民只能在组旁属永康城镇供水水源点抽取管道漏水饮用，不存在李自荣私卖水源情况。    三是关于小麻栗组组长私吞水钱问题的核实情况。2014年6月，小麻栗组干部向永康镇政府反映，已找到新的水源点，请镇政府帮助解决10000元、村民自筹4000元，便可解决饮水问题。6月10日，永康镇政府应求拨付给小麻栗组10000元（含税金291元，实际到位9709元）作为人饮修缮工程款专用，村上办理手续后转交组长李自荣，由村民投工投劳自行实施。李自荣领取钱款后，迅速召开了村民大会协商引水问题。但大部分村民不同意新选的水源点，认为还是应从大新寨施家龙洞水源引水。因此，修缮工程未能实施，9709元工程款一直由组长李自荣代管，不存在李自荣将该笔资金占为己用的情况。    四是关于小麻栗组组长占用3个低保名额问题的核实情况。经查，2014年至2015年，因李自荣的妻子长期生病，医疗开销大，同时，组干部误工多、待遇低，经济十分困难，村组决定给予享受农村低保补助，补助对象2人。李自荣妻子病故后，2016年，李自荣户已不再享受农村低保补助，你所反映情况与实际不相一致。    目前，我已责成永德县做好相关工作以澄清事实、解决问题：一是做好解释说明。组建县、镇、村三级联合工作组召开小麻栗组村民会议，就相关问题调查处置情况向村民公开，并做好解释工作，澄清事实真相，遏制舆情扩散。二是收回代管资金。2016年5月4日，组长李自荣已将9709元工程款交回朝阳村村委会，待水源落实后村委会再按工程进度给予拨付工程款。三是解决饮水困难。2016年5月3日，小麻栗组召开“一事一议”村民会议，并派出村民代表再次与大新寨村民协商施家龙洞水源引用问题。目前，双方已达成协议，同意小麻栗组引用水源。经村民会议研究，饮水工程预计投资80000元，由小麻栗组户均集资700元，不足资金由镇政府帮助解决，争取1个月内解决村民饮水困难问题。    如你还有什么问题，可直接向永德县纪委或永德县水务局反映，永德县纪委：0883—5211427，永德县水务局：0883—5211794。,回复时间：2016-05-13 22:39
云县澜沧江啤酒广场何时才能完工？,已办理,城建 求助,匿***,2016-04-2808:51,尊敬的孙书记： 您好！我是云县澜沧江广场的业主，澜沧江广场自2014年停工后一直处于停工状态，并且到目前为止都没有一个确切的说法。该项目开盘时，我们把房款都交给了云南澜沧江酒业集团的子公司云县鸿济地产公司并且与云县鸿济地产公司签订了购房合同，现在开发商却变成了云南星凯房地产开发有限公司 。向该公司负责人交涉，一会儿说六月份，一会儿说十月份，到目前为止都没有动工的迹象。我们业主中有些人除了要缴房贷外还得缴租房的房租，生活都难以为继了，恳请孙书记帮我们做主。,中共临沧市委　孙青友,网民朋友：    你好！    你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成云县调查核实，现就有关情况回复如下：    云县澜沧江广场建设项目是云县鸿济地产有限责任公司和云南星凯地产开发有限公司合作开发的项目。2014年4月，由于星凯公司与工程承建企业四川龙达建设（集团）有限公司工程量认定纠纷，致使项目停工。为推动项目尽快复工，2014年11月，经鸿济地产与星凯公司协商达成协议，并签订项目合作补充协议，约定由原来的共管变为星凯全权负责该项目的投资、建设、管理、销售和各种税金及费用，星凯实行独立自主、自负盈亏的管理机制。2014年12月鸿济地产退出对澜沧江广场项目的管理，但直至2015年12月，星凯公司未按补充协议履行协议义务。    项目停工以来，云县委、县政府一直积极牵头组织、搭建合作平台，以期促成项目复工。分别于2015年6月底、2015年8月5日、2015年8月17日下午至21日、2015年8月25日，组织县信访局、县住建局、星凯公司、鸿济地产及购房户代表协商复工事宜，约谈企业负责人，并成立澜沧江广场建设项目维稳工作组，进驻云县澜沧江广场建设项目现场，协调处理相关工作。    关于你所反映的“开发商变成了云南星凯房地产开发有限公司”一事，截至目前，在云县住建局备案的该项目实施主体仍然是云县鸿济地产有限责任公司，云县工商局、住建局未接到过实施主体由云县鸿济地产有限责任公司变更为云南星凯地产开发有限公司的申请。    下步工作中，我将责成云县积极搭建平台，协调利益关系，主动做好群众解释沟通工作，维护购房户合法利益，维护社会稳定；组织相关部门及鸿济地产、星凯公司、施工总承包单位召开专题会议，研究澜沧江广场相关事宜，尽快达成共识，克服困难，限时复工，绝不偏袒任何一家企业。如还有什么问题，可直接向云县住房和城乡建设局反映，联系电话，0883—3211235。,回复时间：2016-05-13 22:36
年检,已办理,交通 咨询,匿***,2016-04-2715:49,现在镇康县摩托车都没法年检，检车都得到别的县去，这是怎么回事？,中共临沧市委 孙青友,网民朋友：    你好！    你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成镇康县调查核实，现就有关情况回复如下：    原镇康县摩托车检测站是隶属于临沧佤山机动车安全技术鉴定中心的独立法人分支机构，在县公安局交警大队办理检测业务，由交警大队直接管理。根据2014年云南省公安厅等六部门联发的《云南省加强和改进机动车检验工作的实施意见》和临沧市公安局《关于督促注销佤山摩托车监测站的通知》要求，镇康县公安局交警大队于2015年4月完成了政企脱钩工作，与镇康县摩托车检测站解除隶属关系，并按要求于2015年11月完成了机动车检验资质挂牌转让。镇康县机动车安全技术检测相关资质所有权由临沧鸿远机动车检测有限公司获得，机动车检测业务将由临沧鸿远机动车检测有限公司新建机动车检测站进行办理。    目前，镇康县机动车检测站已于2016年1月在镇康边境特色工业园区启动建设。为尽快解决机动车检验存在的困难和问题，我已责成镇康县积极主动做好协调服务工作，保证检测站建设快速推进，确保今年6月30日前建成投入使用。    如你还有什么问题，可直接向镇康县市场监督管理局反映，联系电话：0883—6631007。,回复时间：2016-05-04 20:01
东旭花园办证难问题,已办理,城建 求助,匿***,2016-04-2515:18,尊敬的孙青友书记：我们是东旭花苑小区的购房业主，东旭花苑小区的房地产开发公司为临沧东旭房地产开发有限公司，于2009年6月开盘预售，原订于2010年6月30日交房，在售房期间，开发商租了威尔特超市二楼作为售房地点，开盘时邀请了相关领导及相关部门负责人讲话，一度宣传得热火朝天，作为购房者，我们也是看到东旭地处街边，生活方便，宣传热烈有保障，我们罄尽家中积蓄，甚至东拉西凑借钱，贷款买下东旭小区的房产，原以为从此可以安居乐业，享受生活，谁知才是悲剧的开始，我们于2010年装修好入住，至现在已经6年了，在这6年期间，由于开发商贪大，在没有完成东旭小区的建设，又投资其它楼盘的开发，导致资金链断缺，使后期的建设无法正常完成，在入住后，两年时间没有钱安装电梯，后期的绿化，公用设施的装修都没有到位，我们很多住户是住在6楼至12楼，在两年时间内，每天要爬那么高的楼梯，由于开发商后期不管小区的建设，电话一直不接，小区出现了很多问题没有得到解决。在入住的6年里，小区设施的各种不完善先不说，但最无法忍受的是一直没有办理到房产和土地证，导致小区没有门牌号，出现孩子没有办法落户、入学，有些由于工作调动或资金问题，需要卖房买房，房产无法过户，严重影响了正常的生活，老百姓一辈子辛辛苦苦用一生的血汗钱买一套房，为的就是老有所居，有自己的房产土地证才能有安全感，现在开发商基本处于失联状态，我们全体住户一直在找他已经有两年时间了，但一直找不到他，在诉求无门，没有办法的情况下，我们全体住户只能向您们主管部门反映，希望您们能具体考察实际情况，并找到相关部门协调解决办理房产土地证的问题，目前我们有些住户已经失去信心，想用一些非正常手段找开发商解决问题，但我们大多数住户还是相信政府，相信领导能看到全体住户的实际困难，帮助我们解决问题，办理给我们房产土地证，维护我们的合法利益。谢谢！           　　　　　　　　　　　　　　　　　　　　　,中共临沧市委 孙青友,网民朋友：    你好！    你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成临翔区调查核实，现就有关情况回复如下：    东旭花园住宅小区由临沧东旭房地产公司投资开发，物业管理由华益物业管理有限公司于2012年4月1日进入管理。通过向小区业主和物业管理公司了解情况，该项目确实存在住户入住头两年时间未能使用电梯（现已安装投入使用），配套设施不完善，未完成消防、绿化验收等问题。由于开发商未能将验收的项目资料提交临沧市住房和城乡建设局，致使该项目的房产证和土地证未能办理。    目前，我已责成临翔区协调市级相关部门做好相关工作以解决存在问题：一是继续积极联系开发商，并督促其完善项目竣工验收后续工作。二是在无法与开发商取得联系以前，积极研究办理房产登记措施，开具业主房屋产权登记备案书面证明，以便于解决业主子女入学、落户等问题。三是协调凤翔街道、圈掌社区依法指导成立小区业主委员会，对小区进行规范化管理。    如你还有什么问题，可直接向临翔区住房和城乡建设局反映，请他们帮助协调解决。联系电话：0883—2153538。,回复时间：2016-05-06 08:27
临翔区政企政企共建房文林秋苑何时能交房？,已办理,其他 求助,匿***,2016-04-1907:43,我是文林秋苑业主，今求助孙书记希望书记监督督促有关部门具体落实政企共建项目文林秋苑工程推进情况，不要在让政府的一纸公告成为空谈。,中共临沧市委 孙青友,网民朋友：　　你好！　　你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成临翔区调查核实，现就有关情况回复如下：　　文林秋苑建设项目是临翔区采取“政府主导、政企共建”模式，与临沧腾达房地产开发有限责任公司合作建设的集保障性住房和商品房为一体的综合性社区项目。该项目于2012年8月2日启动建设，原计划2014年12月30日完工。由于企业经营管理不善、建设资金链断裂等原因影响，导致建设工期延长。文林秋苑项目停工问题出现后，我立即责成临翔区委、区政府进行跟踪调查，并主动督促、帮助企业解决生产经营中出现的难题。临翔区多次组织开发企业与施工企业协商研究相关困难问题，并于2015年9月4日成立工作组进驻项目部，帮助、督促企业逐步复工。工作组进驻后，一是组建了房屋销售工作组，对商品房销售情况进行全面清理核查，主动向购房业主正面宣传，促使各项工作顺利推进；二是开设了政府、开发企业、施工单位三方共同监管的资金专款账户，确保资金专款专用于后续工程推进；三是组建了工程建设管理组，负责建设资金筹措、矛盾化解等工作，督促包含保障房在内的项目正常推进。四是积极协调上级房地产主管部门和金融部门，保障贷款办理渠道畅通，促进商品房销售工作。五是对民间信贷债权人进行疏导，维持社会稳定。　　后由于腾达公司进度款未能充分保障，项目未全面复工。经临翔区与腾达公司、施工单位再次协商，最终促成腾达公司与云南银鹏实业公司达成协议，以银鹏实业集团先行垫资建设的方式复工建设，施工单位承诺2016年6月30日交房。目前，该项目主体工程已完工，进入装修装饰和附属工程施工阶段。　　下一步，我将责成临翔区继续做好以下工作：一是督促企业做好后期剩余房源的销售工作，同步动员已购房住户进行缴清剩余尾款，加快回笼资金推动项目进展。二是严格对工程质量进行把关，落实工程质量法人制度、监理制度及备案制度等质量负责制度，确保工程质量。三是进一步化解矛盾，作好解释引导工作，排除干扰，全力推进项目建设。四是督促云南银鹏实业集团按照合同协议筹措建设资金、组织施工人员，加快工程进度。五是加快供水、供电、道路绿化、安防系统、太阳能等附属工程建设，确保与主体工程同步推进。　　如你还有什么问题，可向临翔区住建局反映，联系电话：0883—2153538。,回复时间：2016-04-27 15:42
关于啤酒广场的几点疑问,已办理,城建 求助,匿***,2016-04-1309:46,尊敬的孙书记： 您好！我们是云县澜沧江广场的业主，这些日子我们是欲哭无泪，寝食难安。实在没有办法想通过孙书记帮我们200余户业主作主。澜沧江广场自2014年停工后一直处于停工状态，并且到目前为止都没有说法。去相关部门询问，得知在相关部门的协调下，现在的开发商已经不是云县鸿济地产有限公司了，而是另一家公司。经查，该公司法人已经于2014年被云县法院和临沧市法院列入了全国失信被执行人黑名单，试问这样的公司怎么有能力履行合同呢？相关部门是不是因为鸿济地产是云南澜沧江酒业集团的下属公司而有意偏袒呢？我们一辈子的积蓄买套房子却是这样的结局，我们所有业主肯请孙书记一定还我们一个公道。,中共临沧市委　孙青友,网民朋友：    你好！    你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成云县调查核实，现就有关情况回复如下：    云县澜沧江广场建设项目是云县鸿济地产有限责任公司和云南星凯地产开发有限公司合作开发的项目。2014年4月，由于星凯公司与工程承建企业四川龙达建设（集团）有限公司工程量认定纠纷，致使项目停工。为推动项目尽快复工，2014年11月，经鸿济地产与星凯公司协商达成协议，并签订项目合作补充协议，约定由原来的共管变为星凯全权负责该项目的投资、建设、管理、销售和各种税金及费用，星凯实行独立自主、自负盈亏的管理机制。2014年12月鸿济地产退出对澜沧江广场项目的管理，但直至2015年12月，星凯公司未按补充协议履行协议义务。    项目停工以来，云县委、县政府一直积极牵头组织、搭建合作平台，以期促成项目复工。分别于2015年6月底、2015年8月5日、2015年8月17日下午至21日、2015年8月25日，组织县信访局、县住建局、星凯公司、鸿济地产及购房户代表协商复工事宜，约谈企业负责人，并成立澜沧江广场建设项目维稳工作组，进驻云县澜沧江广场建设项目现场，协调处理相关工作。    关于你所反映的“开发商变成了云南星凯房地产开发有限公司”一事，截至目前，在云县住建局备案的该项目实施主体仍然是云县鸿济地产有限责任公司，云县工商局、住建局未接到过实施主体由云县鸿济地产有限责任公司变更为云南星凯地产开发有限公司的申请。    下步工作中，我将责成云县积极搭建平台，协调利益关系，主动做好群众解释沟通工作，维护购房户合法利益，维护社会稳定；组织相关部门及鸿济地产、星凯公司、施工总承包单位召开专题会议，研究澜沧江广场相关事宜，尽快达成共识，克服困难，限时复工，绝不偏袒任何一家企业。如还有什么问题，可直接向云县住房和城乡建设局反映，联系电话，0883—3211235。,回复时间：2016-05-13 22:34
临都上城房产证办理问题,已办理,城建 咨询,匿***,2016-04-1213:44,尊敬的孙书记，您好！我是临翔区临都上城的业主，请问我们小区的房产证什么时候能办下来？现在已入住好几年了，房产证也没有，总感觉心里不太踏实。谢谢！,中共临沧市委 孙青友,网民朋友：　　你好！　　你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成临翔区调查核实，现就有关情况回复如下：　　针对目前临都上城住宅小区存在部分业主违规加层建设、占用公共绿地和消防通道、项目开发企业未组织竣工验收擅自交付使用等问题，我已责成市、区两级相关部门立即组织对违规行为进行研究整改。按照“合法合规、能实施、能操作”的原则，制定整治方案，明确整治重点、工作流程、实施步骤和整治时限，并将整治方案及时向业主公示，接受业主监督，认真组织实施。同时，由临翔区牵头对供水管网进行升级改造，实现整体达到竣工验收条件。待小区整体验收通过后，对无违法建筑、符合办证条件的住户，将先行给予办理房产登记。　　如你还有什么问题，可向临翔区住建局反映，请他们帮助协调解决，联系电话：0883—2123538。,回复时间：2016-05-03 14:48
农村建房电力安全,已办理,其他 建言,匿***,2016-04-0413:57,尊敬的领导你好，今年政府抚平农村建房，建房的很多，现在的家用电都是暗线，很多老白姓也许只有今年政府的支持下才住的起楼房，但这一方面电力存在一定安全危险，有的施工方，不懂的记算用电量，乱接乱拉，很容易出现烧毁线路的危性，有的他不知道怎么弄，甚至埋死线以接通为目标，这样子如果线皮那是一破 通电后就很麻烦，所以这方面也希望领导能重视，电力要以专业施工人士持证施工才安全，我们可以以最好的服务，实惠的价格，为农民白姓服务,中共临沧市委　孙青友,网民朋友：　　你好！　  你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成市农村危房改造和抗震安居工程建设大会战指挥部办公室调查核实，现就有关情况回复如下：　　经过安排专人对全市农村危房改造用电情况进行排查，各县（区）危房改造的施工用电设施及行为基本符合规范，但少部分地区确实存在用电安全隐患，目前已全部要求进行整改。　　为加强农村危房改造用电安全，下步工作中，我将责成有关部门加强以下几项工作：一是加强安全用电监管，加强隐患排查，对发现隐患的及时要求进行整改；二是对易地扶贫搬迁安置点，严格按要求架设用电线路，用电设备必须符合安全规范，才能给予接通供电；三是充分调动各方力量，加强安全用电知识宣传，提高安全意识，确保用电安全。　　最后，感谢你对我市农村危房改造工作的关心和关注。如你还有什么问题，可向临沧市农村危房改造和抗震安居工程建设大会战指挥部办公室反映，联系电话：0883—2165525。,回复时间：2016-04-12 21:28
希望我们的危房能得到改造,已办理,城建 求助,匿***,2016-04-0410:32,尊敬的领导，你好！我们是住在凤庆县旧城大街的农民，我们家的房子已经是近百年的危房，上一次受到周边地震的影响，更是让我们家的危房不堪一击，只能用几根木材抵在邻居家的外墙上，房子我家的墙壁倒塌，为此几次和邻居家起冲突，街道办事处的工作人员也来拍过照，询问过，之后就没了回应，直到现在一直未能得到改善，家里的老人，小孩每天都在担惊受怕中度过。今年2月份，乡政府来通知我们的危房可以无息贷款，让我们办理准建证中，然后申请危房改造贷款，我们去办理了，可到了街道办事处，工作人员说不能用，因为我们占了红线，让我们到建设局里扯，扯过几回，根本扯不清的，所以希望能得到领导的帮助和重视，给我们这些住危房的农民能有一个安全踏实的住所，谢谢！,中共临沧市委　孙青友,网民朋友：　　你好！　　你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成凤庆县调查核实，现就有关情况回复如下：　　经查，你户所在街道位于凤庆县老城区，该片区道路狭窄，基础设施不完善，导致人居环境较差。凤庆县委、政府已对老城区作了系统性规划，并列入棚户区改造范围，2016年将开始进行改造，逐步改善出行及居住条件。你所反映的无息贷款为农村危旧房改造贷款，由于你户所在片区已列入棚户区改造范围，不能审批建房，故无法申请农村危旧房改造贷款。　　下步工作中，凤庆县委、县政府将结合棚户区改造，研究出台相应政策解决危旧房问题，年内大部分棚户区危旧房住户问题可以得到解决。　　如你还有什么问题，可直接向凤庆县规划局王建钧反映，联系电话：15012077580。,回复时间：2016-04-12 21:32
耿马孟定宏祥机动车检测有限责任公司,已办理,其他 投诉,匿***,2016-03-2913:23,尊敬的孙书记！您好！希望您在百忙之中，留意一下我的问题！孟定汽车检测站太黑暗了！每张车需要代办费，而且代办费开口就是300，你叫我们如何是好！如果不给代办费，车子是很难过检测线！希望有关部门，重视一下，让我们老百姓得到实惠！方便快捷！,中共临沧市委　孙青友,网民朋友：　　你好！　　你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成耿马县调查核实，现就有关情况回复如下：　　关于“孟定汽车检测站每辆车需代办费300元”的问题。根据《云南省发展和改革委员会 云南省财政厅转发〈国家发展和改革委员会 财政部关于加强和规范机动车牌证工本费等收费标准管理有关问题文件〉的通知》（云发改收费〔2005〕595号）规定，大车、小车检测费为100元／辆。但在实际检车过程中，确有一些车主因对检车业务不熟悉或为节约时间等原因，而委托他人代检，并支付一定的代检费，具体金额由双方商议，不带有强制性。你反映每辆车检测时需代办费300元的问题，其中100元为规定收取的检测费，200元为双方自愿协商的代检费。　　关于“如果不给代办费车子很难过检测线”的问题。2015年3月1日孟定机动车检测站检测系统升级后，汽车上了检测线后，就进入监控区域，且检测数据都是电脑即时生成，并随时上传到车检所的数据库中，没有人为操作的空间。　　下一步，我将责成耿马县全面开展机动车检测机构收费专项检查，对于不执行政府定价、政府指导价的依法处罚，杜绝乱收费、搭车收费等现象发生。同时，借此机会提醒广大车主，在检测过程中一旦发现被多收费用，尽量保留视频、音频资料及相关票据作为证据，拨打12358价格举报热线举报。　　如你还有什么问题，可向耿马县发改局、耿马县市场监管局反映，耿马县发改局：0883—6122434，耿马县市场监管局：0883—6129337。,回复时间：2016-04-12 21:30
孟定汽车检测站,已办理,其他 投诉,匿***,2016-03-2815:33,尊敬的孙书记！您好！希望您在百忙之中，留意一下我的问题！孟定汽车检测站太黑暗了！每张车需要代办费，而且代办费开口就是300，你叫我们如何是好！如果不给代办费，车子是很难过检测线！希望有关部门，重视一下，让我们老百姓得到实惠！方便快捷！在这里就是他们说了算！这让我们很苦恼！希望孙书记您能帮帮我们！谢谢您,中共临沧市委　孙青友,网民朋友：　　你好！　　你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成耿马县调查核实，现就有关情况回复如下：　　关于“孟定汽车检测站每辆车需代办费300元”的问题。根据《云南省发展和改革委员会 云南省财政厅转发〈国家发展和改革委员会 财政部关于加强和规范机动车牌证工本费等收费标准管理有关问题文件〉的通知》（云发改收费〔2005〕595号）规定，大车、小车检测费为100元／辆。但在实际检车过程中，确有一些车主因对检车业务不熟悉或为节约时间等原因，而委托他人代检，并支付一定的代检费，具体金额由双方商议，不带有强制性。你反映每辆车检测时需代办费300元的问题，其中100元为规定收取的检测费，200元为双方自愿协商的代检费。　　关于“如果不给代办费车子很难过检测线”的问题。2015年3月1日孟定机动车检测站检测系统升级后，汽车上了检测线后，就进入监控区域，且检测数据都是电脑即时生成，并随时上传到车检所的数据库中，没有人为操作的空间。　　下一步，我将责成耿马县全面开展机动车检测机构收费专项检查，对于不执行政府定价、政府指导价的依法处罚，杜绝乱收费、搭车收费等现象发生。同时，借此机会提醒广大车主，在检测过程中一旦发现被多收费用，尽量保留视频、音频资料及相关票据作为证据，拨打12358价格举报热线举报。　　如你还有什么问题，可向耿马县发改局、耿马县市场监管局反映，耿马县发改局：0883—6122434，耿马县市场监管局：0883—6129337。,回复时间：2016-04-12 21:30
旗山小区停水已经一周时间，望关注！！,已办理,其他 求助,匿***,2016-03-2715:16,尊敬的孙书记，我是临翔区旗山小区的一户住户，小区从上周日开始停水至今天已经整整一周时间，已严重影响到正常的生活。咨询临翔区自来水公司，客服否认停水，只是说水压小；小区物业说是因为我所住的地方地势相对较高水压小压不上去。因为是旱季水资源有限可以理解，但是连续一周都没有生活用水，相关部门是否应该想想办法解决一下呢？,中共临沧市委 孙青友,网民朋友：　　你好！　　你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成临翔区调查核实，现就有关情况回复如下：　　旗山小区位于新城区，人口相对集中，用水量相对较大，所处地势较高，高层建筑二次加压供水设施不够完善，枯水季节和用水高峰期水压不足，导致出现间歇性缺水的情况。 　　为解决旗山小区（西河片区及高层建筑）在干旱季节和用水高峰期供水不足问题，临翔区委、区政府责成区供排水公司迅速采取措施，通过安装二次加压供水设施，提高供水量，满足正常供水需求。3月30日，旗山小区停水住户已陆续恢复正常供水。　　下一步，临翔区将加快第三水厂建设，配套完善供水设施，改造供水主管，缓解水压和水量不足问题，提升供水能力，保障城区住户正常用水。　　如你还有什么问题，可直接与临翔区供排水公司联系，请他们帮助协调解决，临翔区供排水公司联系电话：0883—2137717。,回复时间：2016-04-05 09:10
云县云雪花园烂尾楼,已办理,城建 求助,匿***,2016-03-2512:30,尊敬的孙书记，您好！我代表云县澜沧江云雪花园的所有购房业主向您发出求助。我们于2014年向云雪花园交款2万-100多万元人民币不等的购房款项。当时云雪花园承诺我们是2014年9月开盘，正式售楼，但是，云雪花园和我们签订购房协议后于2014年7月停工至今。我们业主多次向云县人民政府及澜沧江啤酒集团负责人进行交涉\'均无结果，在此期间，澜沧江啤酒集团出具两份承诺书，第一次给出的承诺书就失信于我们，经我们所有业主多次与啤酒集团交涉后，啤酒集团再次给出第二份承诺书，承诺书上写明2016年1月份动工，至今未动过一草一木。业主们向负责人打电话询问情况都一再拒接电话。孙书记，我们都是靠贷款来付的房款，家里上有老下有小，由于每月要按时还贷，生活过得捉襟见肘。云雪花园房子不盖钱也不退，我们也不知道怎么办了，所以向您发出求助，恳请在百忙之中帮帮我们！,中共临沧市委　孙青友,网民朋友：　　你好！　　你通过人民网地方领导留言板给我的留言收悉。你所反映的情况，我已责成云县调查核实，现就有关情况回复如下：　　云县云雪花园项目由云南澜沧江酒业集团下属子公司云县鸿济地产有限责任公司开发建设，由四川亚泰建设有限公司负责施工。该项目自2014年7月停工以来，云县委、政府多次召开协调会议，与开发商协调沟通恢复施工的问题，督促云县鸿济房地产有限责任公司尽快恢复施工。云县鸿济地产有限责任公司对预订房客户作如下答复：一是公司将想尽一切办法，多方努力做工作，争取在2016年4月份能恢复施工。二是对愿意继续保留预订房源的客户，公司将对在此之前支付的订金承担利息，利息计算时间从2015年6月1日至签订《购房合同》之日止，按农村信用联社当期最高贷款利息计算。三是关于房价优惠的问题，公司承诺：除原来给予的优惠，在签订《购房合同》时，会随市场情况给预订房户恰如其分的优惠，优惠幅度到时双方协商确定。四是对要求退订房意向金的客户，公司正积极筹措资金，准备从2016年4月下旬开始，逐步给予办理退款手续。　　下一步，云县将继续加强监督管理，督促相关单位做好恢复施工、退款等工作。如你还有什么问题，可直接与云县住建局联系，请他们帮助协调解决。云县住建局局，联系电话：0883—3211320。,回复时间：2016-04-05 09:12
