强烈要求格列卫进入医保,待回复,医疗 求助,匿***,2015-03-1615:17,前年我家儿子患上了慢粒，只有瑞士的格列卫和达希纳来挽救他的小命，可昂贵的自费药已经把我们这个家庭逼到了生活边缘！二年来已将近花去20万人民币。无药医治本是可悲而有药无钱医治更是悲哀，我由衷的真切的希望敬爱的书记您；呼吁一下全社会的机构和团体援助一下我们这个面临崩溃的家庭。永远的感谢你！,,,
快递公司乱停车有谁管理,待回复,交通 投诉,匿***,2015-03-1116:15,书记您好，嘉定区马陆镇博学南路百世汇通快递天天乱停车，每天车子堵路在口，别人车子进不来出不去，连人走路也不好走，希望你好出来看看，管一管。,,,
快递乱停车有人管吗？,待回复,交通 投诉,匿***,2015-03-1008:55,书记您好，嘉定区马陆镇博学南路上的百世汇通快递每天乱停车堵住路口，为什么你们不管，到底有没有人管，这交通是谁管的啊？,,,
快递公司乱停车你们管不管,待回复,交通 投诉,匿***,2015-02-0916:53,书记您好，马陆镇博学南路百世汇通快递公司天天乱停车，里面有空位置可以停车，他们车子每天非要堵在路口，别人车子进不来出不去的，这样的事你们要管管。,,,
乱停车有没有人管,待回复,交通 投诉,匿***,2015-02-0910:32,书记您好，嘉定区马陆镇博学南路上百世汇通快递公司的车每天堵在路口别人进不来出不去，我们老在网上投诉一年了为什么就是没人管，是不是你们下面人收了快递公司的好处有意不来管，如果最没人来管我们只有找电视台记者来想法子了。,,,
百世汇通快递车乱停堵塞路口,待回复,交通 投诉,匿***,2015-02-0716:29,书记您好，嘉定区马陆镇宝安公路博学南路，的百世汇通快递公司的快递车每天乱停车天天非地路囗堵了，天天停在路口中间，别人老是进不来出不去的，希望你们过来看看能管一管。,,,
快递公司每天乱停车堵路口怎么就没人管呢,待回复,交通 投诉,匿***,2014-12-2915:00,书记你好，嘉定区马陆镇宝安公路博学南路百世汇通快递的车子老是乱停乱放，绿化带草地上多是快递的停车场了，每天堵在路口别人进不来出不去，我们投诉很多次了，你们好像有意不管的，交警来了看看就走了也不管，是不是你们下面的交警收了黑钱啊！,,,
嘉定区马陆镇博学南路百事汇通快递车天天堵路口,待回复,交通 投诉,匿***,2014-12-1014:12,领导您好，嘉定区马陆镇博学南路百事汇通快递车天天堵路口，你好到底管不管，如果你们不管，我们向上海市市委书记投诉去。希望你们出来看看，不要以为他们快递有关系别人就没办法了。,,,
购买全款房产六年未交付，法院一直没有下文。,待回复,其他 投诉,匿***,2014-11-2209:39,尊敬的区长2009年购买了安亭泽普路588号 汇尊国际，至今天没有交付，公寓购买有300家用户，至今法院执行庭也没有任何进展和举措。我们普通百姓购买房子养老居住，至今没有办理房产证。恳请相关部门给予我们满意的回复。汇尊国际905房主,,,
严重扰民,待回复,治安 投诉,匿***,2014-11-2110:11,马书记，你好，感谢您在百忙之中查阅我的邮件，我是嘉定区外冈镇瞿门路399弄81号楼居民，由于居民楼中有一住户，每天晚上22:00——次日03:00左右大声唱歌和放音乐，对我们的身心已经造成了很大的影响，噪声已经超出了我们承受的范围，周边的群众都在身体和心理上饱受折磨，（已经向外冈派出所报案几次，联防来巡防时他停下，一离开又继续，无法解决根本问题）我们怀疑是502室有什么非法活动，没有证据只是怀疑。我们希望政府能够协调给予解决这一困恼民众的疾苦问题，还我们一个安静的生活环境，谢谢马书记。,,,
传销由那个部门负责打击,待回复,治安 投诉,匿***,2014-11-0616:53,杨村有人打着三生公司的幌子，以3900元的价格买海沟油拉人头搞传销。主要集中在医院附近的高层，以10人左右男女混住。,,,
活在臭气中怎么活,待回复,环保 求助,匿***,2014-10-2408:50,尊敬的马书记，您好!我举报娄塘镇朱桥雨化村和平一队南面的炼油厂，每天排放炼油的刺鼻气体，家里门窗关严实了还是挡不住，我也不是专业人士不知道里面有没有什么严重危害人体健康的物质，但是光一个刺鼻气体就让人难以呼吸，附近一公里还有一个医疗废品填埋中心，救救我们老百姓，让我们有气呼吸，让我们能正常生活，或者您给我们发一个防毒面具，谢谢！,,,
南翔镇解放街与民主街交叉路口肯德基4楼动漫城,待回复,三农 建言,匿***,2014-09-1008:13,南翔镇解放街与民主街交叉路口肯德基4楼动漫城害人。,,,
小孩上小学,待回复,三农 求助,匿***,2014-09-0616:59,尊敬的领导您好;我小孩2008年3月出生的，刚开始不知道没社保不可以上学，找人结果被骗了，房子也买这的，家里两个老人年纪大了，在这读小学读不了怎么办，小孩在家里还没上学，求助、、、、、、,,,
上海嘉定南苑四村29号102室开设棋牌室,待回复,治安 求助,匿***,2014-08-2213:50,"尊敬的马春雷书记：    您好，我举报位于上海市嘉定区南苑四村29号102室，开设棋牌室。（地址：上海市嘉定区富蕴路）    南苑四村29号整栋楼房属居民住宅，但102室非法开设棋牌室，内设多台麻将机。该棋牌室麻将声，吵闹声，讲电话声严重扰民，棋牌室一般经营到晚上23：30才结束。周围邻居无法休息好，影响到白天工作。此外为了方便牌友进出楼道，防盗门整天不关，存在重大安全隐患。    对此，我反应到居委，居委会表示上门劝说过，但均无效。棋牌室深夜扰民时，拨打过派出所举报电话，但民警只能过来劝说，但民警一离开，棋牌室继续赌博扰民。无奈之下,拨打12345市民热线,拨打多次,都没有进一步答复处理进展。反应到工商局，工商去和该业主交涉，认错态度极好，但是执法人员走后，继续扰民。    2004年出台的 《上海市住宅物业管理规定》里规定：业主、使用人自改变物业使用性质的，由区（县）房地产管理部门责令限期改正，恢复原状，可处一万元以上五万元以下的罚款。    我请求政府帮忙取缔该非法棋牌室，希望不要任由发展。请领导关注并帮忙解决,谢谢!  ",,,
举报聚众赌博,待回复,治安 投诉,匿***,2014-08-2115:18,嘉定区爱特路89弄14号201聚众麻将赌博，社会危害严重，肯请相关部门予以取缔铲除！谢谢！,,,
臭气熏天，小区旁边，马上夏天了，求领导解决,待回复,环保 投诉,匿***,2014-05-2613:33,上海嘉定江桥金园一路鹤霞路水岸金桥苑靠东边的被拆迁5年的空地被外来人员用来种菜，冬天烧草木灰，烟雾飘到附近高层 ，害的居民全部不敢开窗，气味刺鼻。夏天浇大粪小便，苍蝇蚊子越来越多，臭气熏天，蔓延方圆数米。希望领导能体察民情，还我一个整洁卫生的生活环境。,,,
希望早日拆迁,待回复,城建 建言,匿***,2014-05-0413:24,马陆镇北管村周围都是大型货车和新建成高速公路，交通乱，噪音大。出行实在不便，红绿灯少，随时害怕被大车碾死。百姓住的房都是几十年的危房，希望政府能早日解决这个问题，最好的办法就是搬迁。,,,
只有等死,待回复,政务 投诉,w***,2014-04-2414:02,你好：马书记！ 我们是一个癌症20%疱疹30%的一个生产队（楼宅），2008上访徐行镇党委承诺我们尽快拆迁等了5年结果他们不讲诚信，把问题说是历史遗留问题但是我们这个队那么多因为高污染引起的死亡率不知道你们管不管，以前这个队是个有名的长寿村，现在刚好相反；另外我们这个队90%以上的土地被墓园专用，老百姓无以为继，为什么上海市环保局明确的这个队必须拆迁到现在12年了政府把资金都用完了，可是还是不愿意拆迁掉呢，为什么墓园资金老百姓什么都不知道除了强行签订霸王条约以外根本没有任何收益呢，期待您的实地调查！,,,
马陆镇博学路和博学南路的物流公司有没有人管？,待回复,交通 投诉,匿***,2014-03-1913:52,上海市嘉定区马陆镇博学路和博学南路的物流公司有没有人管理每天公路边停满物流大货车，一家物流公司大小货物运输车十几辆，每天堵车，物流公司不应该租在这里的店面房子，店面房不要租他们，最好叫物流公司多租厂房里那样，公路就不会这样白天堵晚上堵，堵的电动车也走不动，希望上级领导管理管理。,,,
匿名举报,待回复,治安 咨询,匿***,2014-01-2414:12,尊敬的上海市领导：我想通过这个平台举报一群无业人员私设所谓的劳务所，这个劳务所位于上海市嘉定区马陆镇彭封路109号嘉平劳务所，里面长期进行赌博、放高利贷等扰乱社会治安、违法乱纪的行为，严重影响周围居民的正常生活。赌博场所每天开到深更半夜，相关人员鱼龙混杂，进进出出，大声打电话，随地吐痰更有甚者随地小便，老房子隔音效果差，周边正常上下班的居民苦不堪言。请市长为民做主，感谢之至！答复意见：,,,
马路倒低谁来管理,待回复,交通 求助,匿***,2014-01-1408:55,领导您好，这里是嘉定区，马陆镇，博学南路，的路面照片，你们看看能看出什么来，马路隔人行道，这里本来有三个路口，把我们的出路口全堵死了，我们怎么进出，我们住这里面的汽车现在全靠人行道进出的，我们找村领导已经半个月了一直没处理，村领导说要等马陆镇镇长点头才可以，希望你们上面领导能够处理一下。,,,
蔬菜污染谁来管,待回复,三农 咨询,匿***,2013-09-1715:07,尊敬的上海市嘉定区书记，您好！2013年7月，位于嘉定区曹王镇金铝村蔬菜出租地，全园区20几家的蔬菜因为水污染烂死，这两个月每家每户都无法进行正常的蔬菜种植，同时菜农的饮用水也受到不同程度的污染。菜农也没有了生活来源，希望有关部门能够出面解决，我们家在上海种了十七年的蔬菜，这一次的灾害是我们自己无法解决的，请领导们能够关心着件事！！！谢谢谢谢！！！！！,,,
赌博镇一条街 好处可拿够？,待回复,治安 投诉,正***,2013-08-2514:47,领导你好！ 我是上海市嘉定区江桥二村的居民 我门小区门口有一条商业街 短短100米的街 就有4家赌博机房 曹安公路上有家大型赌博机房 白天黑夜不停业 大门敞开 公然营业  最近这条街上 商业街60号好德便利旁边开了间麻将馆 这并不是普通的麻将馆 一局赌资有200左右 一晚输赢几千 我父亲深陷其中 我母亲有脑梗 身体有病 家里开销看病本来就拮据 父亲还经常被拉去打牌 一晚输赢几千 我举报110数次 当地派出所来过几次 都没解决 其老板娘还嚣张的声称  当地派出所我都搞定了 让人去举报好了 看谁来管我！！！  我想请问  中国法律是不是儿戏 还是中国正往资本主义社会靠拢 允许了黄赌的公然出现？ 还是当地派出所收了保护费就可以不管当地治安了？ 请各位领导做主 好好彻查  江桥地区不大 但是各个地方赌博机房大约有10几家 ！！难道要让江桥成为上海有名的赌镇吗？法律没有特区 请领导 还江桥人民一个良好的治安环境吧！！！,,,
标题,状态,领域,用户名,时间,内容,回复单位,回复内容,回复时间
