贫困山村2000元修路款去哪儿,已办理,三农 投诉,鸿***,2016-08-1109:55,尊敬的县领导:我是涌宝镇柄柏村坝子街组的一名普通农民，离镇有近30公里。该小组村名都是靠种玉米，水稻，核桃茶叶，烤烟来维持生活，由于村委会到该小组的三公里路是土路，坎坷不平，路基低洼，一到雨雪天就无法通行，雨季天都是运输烤烟，核桃的季节恳请领导关心一下我们农民的出行困难问题，谢谢！2015年我们到涌宝烟站卖烟，由于下雨路烂，三十公里路车子开了两天才到，烟农向烟站求助，负责人答应给我们两千块人民币用于垫路，居本人了解，该款烟站早就拨款了，但村组领导从没组织过修路，2000钱也不知道去了哪儿，转眼间又到卖核桃，烤烟的季节，我们跟领导说了好几次，他们总是无动于衷，他们不组织修路，那么他们应该把那2000元拿出来让别人修，可他们没有。恳请领导调查核实2000元修路款去向，尽快把路修善。,中共云县委书记  李明奎,尊敬的县领导:我是涌宝镇柄柏村坝子街组的一名普通农民，离镇有近30公里。该小组村名都是靠种玉米，水稻，核桃茶叶，烤烟来维持生活，由于村委会到该小组的三公里路是土路，坎坷不平，路基低洼，一到雨雪天就无法通行，雨季天都是运输烤烟，核桃的季节恳请领导关心一下我们农民的出行困难问题，谢谢！2015年我们到涌宝烟站卖烟，由于下雨路烂，三十公里路车子开了两天才到，烟农向烟站求助，负责人答应给我们两千块人民币用于垫路，居本人了解，该款烟站早就拨款了，但村组领导从没组织过修路，2000钱也不知道去了哪儿，转眼间又到卖核桃，烤烟的季节，我们跟领导说了好几次，他们总是无动于衷，他们不组织修路，那么他们应该把那2000元拿出来让别人修，可他们没有。恳请领导调查核实2000元修路款去向，尽快把路修善。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
农业求助,已办理,三农 求助,匿***,2016-08-0614:03,尊敬的书记你好！我是云县栗树乡把等村上慢笼组村民本人叫张明剑 ，14年底回乡创业养殖 ，在山上建起了养殖基地开始养殖，今年受到天气重大影响 ，给本基地带来了损失，盼书记在三农政策上给予一定的抚持。,中共云县委书记  李明奎,尊敬的书记你好！我是云县栗树乡把等村上慢笼组村民本人叫张明剑 ，14年底回乡创业养殖 ，在山上建起了养殖基地开始养殖，今年受到天气重大影响 ，给本基地带来了损失，盼书记在三农政策上给予一定的抚持。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
小区违规问题,已办理,城建 投诉,匿***,2016-07-2515:56,书记，你好！云县云海阳光小区严重违规出租，出售小区配套临时车位，利用绿化带，消防通道，人行道私自贴上8字砖，出售8一10一个车位，望书记过问下，我们到信防局上防过，答复由住建局查办，至今无果。,中共云县委书记  李明奎,书记，你好！云县云海阳光小区严重违规出租，出售小区配套临时车位，利用绿化带，消防通道，人行道私自贴上8字砖，出售8一10一个车位，望书记过问下，我们到信防局上防过，答复由住建局查办，至今无果。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
关于云县一中垃圾污染严重影响周边住户日常生活,已办理,环保 投诉,匿***,2016-07-0415:43,尊重的李书记：我是养护段住户何建娟，云县一中的垃圾每星期拉运一次，垃圾时间放长了产生有毒气体和难闻的味道，本来养护段病人具多，这给我们全体住户身体健康带来严重危害。请书记为我们身体健康考虑，对民生的关注，责令云县一中每天拉运一次垃圾。,中共云县委书记  李明奎,尊重的李书记：我是养护段住户何建娟，云县一中的垃圾每星期拉运一次，垃圾时间放长了产生有毒气体和难闻的味道，本来养护段病人具多，这给我们全体住户身体健康带来严重危害。请书记为我们身体健康考虑，对民生的关注，责令云县一中每天拉运一次垃圾。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
冷水箐石拱桥年久失管，快成危桥了,已办理,交通 建言,匿***,2016-06-2110:38,冷水箐石拱桥位于云雪线（云县城至凤庆雪山）南河电站大坝下游，由于桥面低于两边连接公路，加之公路及桥面排水不通畅，一到雨天山水冲入大桥，过往车辆如同划船。更为严重的是由于长年积水，桥面局部下陷严重，桥体多处浸水，如再不及时管护，恐成危桥一座。该桥地处云县，但却是凤庆雪山及云县幸福灰窑的生命和经济通道上的咽喉，恳请领导和交通部门给予重视，妥善维护。谢谢！,中共云县委书记  李明奎,冷水箐石拱桥位于云雪线（云县城至凤庆雪山）南河电站大坝下游，由于桥面低于两边连接公路，加之公路及桥面排水不通畅，一到雨天山水冲入大桥，过往车辆如同划船。更为严重的是由于长年积水，桥面局部下陷严重，桥体多处浸水，如再不及时管护，恐成危桥一座。该桥地处云县，但却是凤庆雪山及云县幸福灰窑的生命和经济通道上的咽喉，恳请领导和交通部门给予重视，妥善维护。谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
希望得到建房补贴钱,已办理,其他 求助,匿***,2016-06-1313:55,我家是新民村的，也是建房，一半，补贴不下，贷款也没贷的希望领导想想法，我们农民，临沧帮东周家村补5万贷5万一个星期就下了，我们云县怎么了,中共云县委书记  李明奎,我家是新民村的，也是建房，一半，补贴不下，贷款也没贷的希望领导想想法，我们农民，临沧帮东周家村补5万贷5万一个星期就下了，我们云县怎么了,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建房求助,已办理,城建 求助,匿***,2016-06-1210:28,县委领导好！我是云县小街人老许上村第一家，因家庭贫困一直在广东打工很少回家，因今年3月听家里人说建房有6万无息贷款还有补助。可是现在房子盖得半途而废  有的因无钱被逼停工，就等着贷款钱下来  希望各位领导重实这份求助信,中共云县委书记  李明奎,县委领导好！我是云县小街人老许上村第一家，因家庭贫困一直在广东打工很少回家，因今年3月听家里人说建房有6万无息贷款还有补助。可是现在房子盖得半途而废  有的因无钱被逼停工，就等着贷款钱下来  希望各位领导重实这份求助信,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
感谢县委领导很短时间内给予双汇桥烂路处理,已办理,其他 求助,匿***,2016-05-3014:48,我在本月19号反映的双汇桥路烂问题，在10天内就给予处理，很感谢！能够为咱老百姓办事，虽然事不大，但能及时办理，解过路人不便，谢谢了！,信访局,我在本月19号反映的双汇桥路烂问题，在10天内就给予处理，很感谢！能够为咱老百姓办事，虽然事不大，但能及时办理，解过路人不便，谢谢了！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
云南临沧市云县漫湾镇水井村民委员会丫口村民小,已办理,三农 求助,匿***,2016-05-2916:58,尊敬的领导你好！我是云县漫湾水井村委会村民，我家于2013年开始拆老房盖新的房，当时当地领导说给1·5万元补贴，至2015年打给2000元钱，剩下的钱会补给我们吗？别的村民在我家后面建房都有领到了补贴。希望领导们关注一下对于我困难户来说1·3万元补贴是件大事。,中共云县委书记  李明奎,尊敬的领导你好！我是云县漫湾水井村委会村民，我家于2013年开始拆老房盖新的房，当时当地领导说给1·5万元补贴，至2015年打给2000元钱，剩下的钱会补给我们吗？别的村民在我家后面建房都有领到了补贴。希望领导们关注一下对于我困难户来说1·3万元补贴是件大事。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建档立卡贫困户贷款,已办理,其他 求助,匿***,2016-05-2810:50,领导你们好，我是安河村委会的村民，我家被评为建档立卡贫困户，之前村上领导催促叫拆房，现在房拆了施工一半，贷款还没到，被迫只能停工，现在又是雨水天，我们一家人都没地方住，望各位领导赶快催促办理贷款，救救我家吧,中共云县委书记  李明奎,领导你们好，我是安河村委会的村民，我家被评为建档立卡贫困户，之前村上领导催促叫拆房，现在房拆了施工一半，贷款还没到，被迫只能停工，现在又是雨水天，我们一家人都没地方住，望各位领导赶快催促办理贷款，救救我家吧,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
危房改造,已办理,城建 咨询,匿***,2016-05-2411:13,领导你们好；我是大潮山的；我家在16年二月份交了材料；房子都拆了；但是没拿到补贴款；我们村就我一家没有；,中共云县委书记  李明奎,领导你们好；我是大潮山的；我家在16年二月份交了材料；房子都拆了；但是没拿到补贴款；我们村就我一家没有；,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
茂兰镇村镇公里严重损坏，信访无果,已办理,交通 投诉,匿***,2016-05-2215:40,尊敬的书记，茂兰镇至柏林村这段路中有人在河边捞沙，严重损坏公里，严重影响周边村民生活，已无法通行。此情况去年就已经开始 ，今年还在继续捞沙，公路已严重损坏。我想在茂兰镇政府上班的工作人员、政府领导走这条路的应该很多，可都视而不见。国家、县委、县政府出大量资金修建这样一条路，不是给人搞破坏的吧！我们曾在4月份到茂兰镇政府办公室反映情况，可到现在仍人人问津。我们出面干涉，可捞沙人去却对我白班辱骂，仍我行我素。当然这不是我的责任，政府部门、交通部门都不管，我一个老百姓算什么？可是他严重影响了我的生活，让我出行不便，我的墙、门已被泥巴蘸得面目全非。尊敬的书记，我一个老百姓，一个弱势什么也做不了，只能依靠像青天一样的您，希望您能给我们一个希望！谢谢！,中共云县委书记 李明奎,尊敬的书记，茂兰镇至柏林村这段路中有人在河边捞沙，严重损坏公里，严重影响周边村民生活，已无法通行。此情况去年就已经开始 ，今年还在继续捞沙，公路已严重损坏。我想在茂兰镇政府上班的工作人员、政府领导走这条路的应该很多，可都视而不见。国家、县委、县政府出大量资金修建这样一条路，不是给人搞破坏的吧！我们曾在4月份到茂兰镇政府办公室反映情况，可到现在仍人人问津。我们出面干涉，可捞沙人去却对我白班辱骂，仍我行我素。当然这不是我的责任，政府部门、交通部门都不管，我一个老百姓算什么？可是他严重影响了我的生活，让我出行不便，我的墙、门已被泥巴蘸得面目全非。尊敬的书记，我一个老百姓，一个弱势什么也做不了，只能依靠像青天一样的您，希望您能给我们一个希望！谢谢！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
请给予我们这些穷人一点希望,已办理,交通 求助,匿***,2016-05-1615:32,各位领导你们好，我们是栗树乡崎岖笼扎石坝组的我们家乡只是山区村…我们这里村组公路都没通，使我们交通不便，发展落后 ，什么抚贫政策好多都没到我们这里……希望你们县委 书记 给我们全方面合理改善…,中共云县委书记 李明奎,各位领导你们好，我们是栗树乡崎岖笼扎石坝组的我们家乡只是山区村…我们这里村组公路都没通，使我们交通不便，发展落后 ，什么抚贫政策好多都没到我们这里……希望你们县委 书记 给我们全方面合理改善…,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建房补助,已办理,城建 咨询,匿***,2016-04-0615:50,我是大寨镇新合村的村民！我想问一下我房己建好！入住快两个月了！当时承诺的两万补助金呢！更不要说什么奖励了！请速查！,中共云县委书记  李明奎,我是大寨镇新合村的村民！我想问一下我房己建好！入住快两个月了！当时承诺的两万补助金呢！更不要说什么奖励了！请速查！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
危房移建政府如何补贴？,已办理,城建 咨询,匿***,2016-04-0514:56,尊敬的各位领导，您们好！我是茶房村民我家老房子已经成危房了。现在我们省好多地方补贴达到50000.00元，我家这能补贴多少,云县县委,尊敬的各位领导，您们好！我是茶房村民我家老房子已经成危房了。现在我们省好多地方补贴达到50000.00元，我家这能补贴多少,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
底层贫困家庭的心声,已办理,教育 求助,匿***,2016-04-0113:06,尊敬的领导您好，我是云县后箐乡菠萝村课乐组的一名贫困家庭的学生，现在是一名即将毕业的大学生，村上和我一样读大学的，在读大学期间有一个针对大学生的扶贫，村干部给少部分报了，却未给一个村的其他家庭也贫困，也在就读的同学报，而且平时召开会议村干部也不公开透明话，希望领导能够体谅我们作为底层贫困家庭的心。,中共云县委书记 李明奎,尊敬的领导您好，我是云县后箐乡菠萝村课乐组的一名贫困家庭的学生，现在是一名即将毕业的大学生，村上和我一样读大学的，在读大学期间有一个针对大学生的扶贫，村干部给少部分报了，却未给一个村的其他家庭也贫困，也在就读的同学报，而且平时召开会议村干部也不公开透明话，希望领导能够体谅我们作为底层贫困家庭的心。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
啤酒集团云雪花园烂尾楼,已办理,城建 求助,匿***,2016-03-2611:02,尊敬的书记，您好，我是一位啤酒集团云雪花园购房者，今天向您发出求助，2014年云县啤酒集团云雪花园房地产预售期房，我们大家购房者都按云雪花园项目部要求预付了房子的首付款，基本所有人的购房款的属于银行贷款，但是在我们付款后两个月，云雪花园项目突然停工到至今，所有购房者都多次与啤酒集团的负责人和云雪花园项目的负责人就行交涉，第一次云雪花园项目部给出答复于2015年交房，若不交房就退房款，但是到了现在他们也没有动工过，何谈交房一事，经过我们再次和啤酒集团交涉，他们再次答复，于2015年动工，若不动工就退钱，一晃眼一年又过去了！他们都没有动工的迹象，并且承诺于2016年交房，不要房子的人可以退款，但是我们多次去退款，都没有找到任何负责人，啤酒集团和云雪花园项目部负责人均不接电话，我们都按时还贷款，日子过得捉襟见肘，月月都要靠朋友，父母借钱勉强维持生活，唉！想想这种日子过得苦不堪言，在这个法制的社会，希望政府部门能够来帮帮我们，尊敬的书记，求您帮帮我们吧！我们上有老下有小，都需要钱，可是工资都拿去还贷款了，要我们拿什么去生活，求您帮帮我们吧！我是流着泪写这个留言的。希望您在百忙之中关心一下我们的问题，拜托了！,中共云县委书记  李明奎,尊敬的书记，您好，我是一位啤酒集团云雪花园购房者，今天向您发出求助，2014年云县啤酒集团云雪花园房地产预售期房，我们大家购房者都按云雪花园项目部要求预付了房子的首付款，基本所有人的购房款的属于银行贷款，但是在我们付款后两个月，云雪花园项目突然停工到至今，所有购房者都多次与啤酒集团的负责人和云雪花园项目的负责人就行交涉，第一次云雪花园项目部给出答复于2015年交房，若不交房就退房款，但是到了现在他们也没有动工过，何谈交房一事，经过我们再次和啤酒集团交涉，他们再次答复，于2015年动工，若不动工就退钱，一晃眼一年又过去了！他们都没有动工的迹象，并且承诺于2016年交房，不要房子的人可以退款，但是我们多次去退款，都没有找到任何负责人，啤酒集团和云雪花园项目部负责人均不接电话，我们都按时还贷款，日子过得捉襟见肘，月月都要靠朋友，父母借钱勉强维持生活，唉！想想这种日子过得苦不堪言，在这个法制的社会，希望政府部门能够来帮帮我们，尊敬的书记，求您帮帮我们吧！我们上有老下有小，都需要钱，可是工资都拿去还贷款了，要我们拿什么去生活，求您帮帮我们吧！我是流着泪写这个留言的。希望您在百忙之中关心一下我们的问题，拜托了！,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
农村建房求助,已办理,其他 求助,匿***,2016-03-2410:21,县委领导你们好，我是云县涌宝镇南糯村的，村上领导下来的时候说，如果我们要建房，可以把房顶上的电线升高，说还可以带五万贴息款，另外还给两万，可我们把房子拆了，建房材料准备好了，到现在电线不升那五万块是不是贴息款还不知道，连两万补贴都要不要给也不知道，到村上去说他们就只说他们尽量想办法，我们开始的时候就问他们如果把电线升高就建，当时他们还答应说这个没问题，如果要建了他们给升了，可到现在电线不升，贷款那个什么款还不知道，老房子也拆了，镇上找了好几个部门也不管事，村上领导更是不闻不问，我们这里什么贫困户建党立卡户是怎么一回事都没有清楚过，领导说那家就那家，贫困户和建党立卡户是什么含义都不知道，希望县委领导给予处理。,中共云县委书记  李明奎,县委领导你们好，我是云县涌宝镇南糯村的，村上领导下来的时候说，如果我们要建房，可以把房顶上的电线升高，说还可以带五万贴息款，另外还给两万，可我们把房子拆了，建房材料准备好了，到现在电线不升那五万块是不是贴息款还不知道，连两万补贴都要不要给也不知道，到村上去说他们就只说他们尽量想办法，我们开始的时候就问他们如果把电线升高就建，当时他们还答应说这个没问题，如果要建了他们给升了，可到现在电线不升，贷款那个什么款还不知道，老房子也拆了，镇上找了好几个部门也不管事，村上领导更是不闻不问，我们这里什么贫困户建党立卡户是怎么一回事都没有清楚过，领导说那家就那家，贫困户和建党立卡户是什么含义都不知道，希望县委领导给予处理。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
请帮助退钱,已办理,城建 求助,匿***,2016-03-2409:58,各位老百姓的父母官大家好：我是云县云雪花园的业主，我们订购的鸿济房地开发的云雪花园小区，当时收了我们的订房金30万一3万不等的订金，据不完全统计有2百多户呢，当时承诺2014年年底交不了房可退款，但现在房子成烂尾楼了，退款也无门，现在所有的血汗钱都交进去了，时间都过去快2年了，有关系的人，能带人澜沧江啤酒厂闹的人都退到钱了，而像我这样为了生汁在外地打工的，钱l退不回来房子也没有着落，实在没办法了，清求百姓的父母官帮助有效处理。上传的照片为复印件,中共云县委书记  李明奎,各位老百姓的父母官大家好：我是云县云雪花园的业主，我们订购的鸿济房地开发的云雪花园小区，当时收了我们的订房金30万一3万不等的订金，据不完全统计有2百多户呢，当时承诺2014年年底交不了房可退款，但现在房子成烂尾楼了，退款也无门，现在所有的血汗钱都交进去了，时间都过去快2年了，有关系的人，能带人澜沧江啤酒厂闹的人都退到钱了，而像我这样为了生汁在外地打工的，钱l退不回来房子也没有着落，实在没办法了，清求百姓的父母官帮助有效处理。上传的照片为复印件,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
三农,已办理,三农 咨询,匿***,2016-03-1916:25,"  尊敬的各位领导，您们好！        我是云县后箐乡公民，我想请问一下，2016年后箐乡危房改造补助两万的政策期限是几年？由于本人还在上大学，家里今年没有多余资金去建房，准备2017建房,请问2017年是不是还补助两万建房？",中共云县委书记  李明奎,"  尊敬的各位领导，您们好！        我是云县后箐乡公民，我想请问一下，2016年后箐乡危房改造补助两万的政策期限是几年？由于本人还在上大学，家里今年没有多余资金去建房，准备2017建房,请问2017年是不是还补助两万建房？","
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
贫困户搬迁补贴,已办理,三农 求助,匿***,2016-03-1509:14,县委书记您好：我是大朝山西镇文物村季会良子村组村民，2ol6年被评为贪困困难户，前段时间村委会的建议我建房子，由于我们山头上交通不便车子不能到家劳动能力有限，搬材料各种比较困难，另外我们上面没有学校今后孩子上学也是个难题，多种因素我想搬往公路营线，离学校不远交通方便点的地方，我听说像我们这样困难户搬迁足5o米以外的有政府补助4 万元，但是我们村委会里说4万元的户头没有了被别的搞走了，我的才给两万元，这是怎么回事，不是说好的全县农村危房改造和坑震安居工程建设期限为3年吗，为什么现在就没有了，我知到条件比我好约都能有4万那等，我怎么就没有。像我们搬个家真的不客易啊！要真的没有户数了，望领导开恩多给几户，像我们真正困难的几乎家里没有存款，都是靠政府的支持，和银行货款盖的，我不是像有的贫困只是打着贫困户的名，希望政府能多给我们点帮助和支持。！！！！谢谢书记政府领导,中共云县委书记  李明奎,县委书记您好：我是大朝山西镇文物村季会良子村组村民，2ol6年被评为贪困困难户，前段时间村委会的建议我建房子，由于我们山头上交通不便车子不能到家劳动能力有限，搬材料各种比较困难，另外我们上面没有学校今后孩子上学也是个难题，多种因素我想搬往公路营线，离学校不远交通方便点的地方，我听说像我们这样困难户搬迁足5o米以外的有政府补助4 万元，但是我们村委会里说4万元的户头没有了被别的搞走了，我的才给两万元，这是怎么回事，不是说好的全县农村危房改造和坑震安居工程建设期限为3年吗，为什么现在就没有了，我知到条件比我好约都能有4万那等，我怎么就没有。像我们搬个家真的不客易啊！要真的没有户数了，望领导开恩多给几户，像我们真正困难的几乎家里没有存款，都是靠政府的支持，和银行货款盖的，我不是像有的贫困只是打着贫困户的名，希望政府能多给我们点帮助和支持。！！！！谢谢书记政府领导,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
我问,已办理,三农 咨询,匿***,2016-03-1411:08,我在外打工，听家里人说我们云县栗树有危房改造补助，是真的吗，我2016年回不了，2017年回家建设，还会有补助吗。,中共云县委书记  李明奎,我在外打工，听家里人说我们云县栗树有危房改造补助，是真的吗，我2016年回不了，2017年回家建设，还会有补助吗。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
买房建房有补贴吗，2016，3，11,已办理,城建 咨询,匿***,2016-03-1116:38,尊敬的领导你好。我是云县小街乡老许村公所，山背后社的一民农民。听说盖房子。有补贴是真的吗，我没房子。到村公所反应了好几回都没有落实好。如果迁到云县，或者在云县买房的话有没有补贴。请领导帮我落实下,中共云县委书记  李明奎,尊敬的领导你好。我是云县小街乡老许村公所，山背后社的一民农民。听说盖房子。有补贴是真的吗，我没房子。到村公所反应了好几回都没有落实好。如果迁到云县，或者在云县买房的话有没有补贴。请领导帮我落实下,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
建房补助,已办理,三农 咨询,匿***,2016-03-0915:07,领导们好！我是云县忙怀乡温速村大忙贵组，2014年乡政府说农村建房补助给15000，可到现在却没补一分钱，我想咨询一下是上面没有下来还是乡政府挪用？,中共云县委书记  李明奎,领导们好！我是云县忙怀乡温速村大忙贵组，2014年乡政府说农村建房补助给15000，可到现在却没补一分钱，我想咨询一下是上面没有下来还是乡政府挪用？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
云县危房改造工程,已办理,城建 咨询,匿***,2016-03-0709:48,你好尊敬的领导，2016年爱华镇危房改造工程由于我家三口人，两个老人，还有我，由于我我们三口人生活是我长期在外打工维持，所以今年由于条件问题赶不上享受政府今年对农村危房政策，我家爱华镇帮卡村，我想问一下2017政府还会继续对农村危房改造扶持吗？希望得到帮助！                                                                        谢谢领导,中共云县委书记  李明奎,你好尊敬的领导，2016年爱华镇危房改造工程由于我家三口人，两个老人，还有我，由于我我们三口人生活是我长期在外打工维持，所以今年由于条件问题赶不上享受政府今年对农村危房政策，我家爱华镇帮卡村，我想问一下2017政府还会继续对农村危房改造扶持吗？希望得到帮助！                                                                        谢谢领导,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
贫困山区的泥巴路，希望领导多关心多重视,已办理,交通 求助,匿***,2016-02-2519:32,我是一个农村人，生活在云县大寨镇官方下大村，现在都说国家政策好，农村也要奔小康，村民们都很高兴的说我们的路是不是会给补助铺。可是一直都没有动静，山区的路有的人可能不了解，干天走路骑车眼睛都睁不开，灰尘像雾一样。雨水天简直走不了，到处都是泥巴和水塘，生活都成问题，更别说出去赚钱了，从工路一直往那条路走有几十个村几十公里，来一次镇上都是一种煎熬骑摩托都要一个半小时。希望有关部门和领导能够重视能让农民有条好路走，早点奔小康。,中共云县委书记  李明奎,我是一个农村人，生活在云县大寨镇官方下大村，现在都说国家政策好，农村也要奔小康，村民们都很高兴的说我们的路是不是会给补助铺。可是一直都没有动静，山区的路有的人可能不了解，干天走路骑车眼睛都睁不开，灰尘像雾一样。雨水天简直走不了，到处都是泥巴和水塘，生活都成问题，更别说出去赚钱了，从工路一直往那条路走有几十个村几十公里，来一次镇上都是一种煎熬骑摩托都要一个半小时。希望有关部门和领导能够重视能让农民有条好路走，早点奔小康。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
关于改善农村生活风气的谏言,已办理,文娱 建言,匿***,2016-02-2317:28,云县农村居民受外出务工、征地补偿、生产要素提高等多方面影响，收入增多；由于收入和业余时间较多，文娱活动匮乏，导致聚众赌博情况严重。赌徒者轻则输掉几百，重则输掉几千上万，赌博带来的家庭社会问题日益严重；另一方面，由于基层管理人员的不作为，导致组织赌博者越发猖獗，获利不菲。农村的聚众赌博之风气大有漫延开来之趋势，这造成了三方面的社会问题，一是劳动力的浪费，二是家庭矛盾增多，三是加大社会不公。希望书记能够看到此谏言，安排人员处理农村聚众赌博的歪风邪气，改善农村居民的业余文化活动。,中共云县委书记  李明奎,云县农村居民受外出务工、征地补偿、生产要素提高等多方面影响，收入增多；由于收入和业余时间较多，文娱活动匮乏，导致聚众赌博情况严重。赌徒者轻则输掉几百，重则输掉几千上万，赌博带来的家庭社会问题日益严重；另一方面，由于基层管理人员的不作为，导致组织赌博者越发猖獗，获利不菲。农村的聚众赌博之风气大有漫延开来之趋势，这造成了三方面的社会问题，一是劳动力的浪费，二是家庭矛盾增多，三是加大社会不公。希望书记能够看到此谏言，安排人员处理农村聚众赌博的歪风邪气，改善农村居民的业余文化活动。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
2012年的房屋改造50000元的贴息贷款，,已办理,三农 求助,匿***,2016-02-1816:05,我是大潮山西镇，文物村委会桥头组的村民，想了解下2012年的房屋改造50000元的两年贴息贷款，息怎么还没有给我们农户补下来，,中共云县委书记  李明奎,我是大潮山西镇，文物村委会桥头组的村民，想了解下2012年的房屋改造50000元的两年贴息贷款，息怎么还没有给我们农户补下来，,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
农村房屋改造,已办理,城建 咨询,匿***,2016-02-1810:55,领导们好。我是云县大朝山西镇文物村委会桥头组的。我对2014年国家对平困乡镇房屋改造的补助款资寻一个问题？当时说是补助15000.我是今年2016才领到13800.我想问一下1200元去了那里？？,中共云县委书记  李明奎,领导们好。我是云县大朝山西镇文物村委会桥头组的。我对2014年国家对平困乡镇房屋改造的补助款资寻一个问题？当时说是补助15000.我是今年2016才领到13800.我想问一下1200元去了那里？？,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
平困建房,已办理,城建 咨询,匿***,2016-02-1810:43,县委！我是云县大朝山西镇文物村委会的村民。2014年的平困户房屋改造款镇府说给15000.我到2016年才领到13800元，1200元那里去了？村领导给我的回答是上面没有下来。,中共云县委书记  李明奎,县委！我是云县大朝山西镇文物村委会的村民。2014年的平困户房屋改造款镇府说给15000.我到2016年才领到13800元，1200元那里去了？村领导给我的回答是上面没有下来。,"
	当前位置 ：领导留言板 >
    
    
        地方领导 >
    
    
		云南省 >
    
		临沧市 >
    
	云县县委书记
"
